Timestamp,Load_Demand_MW,Gen1_MW,Gen2_MW,Gen3_MW,Gen4_MW,Total_Cost
2018-10-18 20:00:00,5100.195531102126,1042.9408584611447,2057.2544779481927,500.0,1500,102968.29302134254
2018-10-18 21:00:00,5027.695805144711,1011.869587379083,2015.8261165054441,500.0,1500,101220.35436638322
2018-10-18 22:00:00,5072.220164265183,1030.951434709655,2041.268579612873,500.0,1500,102292.75096985674
2018-10-18 23:00:00,5144.3525628275165,1061.865222326535,2082.4869631020465,500.0,1500,104037.3132103757
2018-10-19 00:00:00,5201.542670409728,1086.3754338269312,2115.1672451025747,500.0,1500,105426.84096696248
2018-10-19 01:00:00,5267.079431464792,1114.4626400062032,2152.6168533416044,500.0,1500,107026.0490881476
2018-10-19 02:00:00,5373.569646767332,1151.139204364302,2201.5189391524027,520.9113634914416,1500,109638.81800519633
2018-10-19 03:00:00,5499.325163312125,1191.2738920905363,2255.031856120715,553.0191136724291,1500,112743.06708312656
2018-10-19 04:00:00,5571.010160063852,1214.152053131384,2285.5360708418452,571.3216425051072,1500,114521.63063380517
2018-10-19 05:00:00,5534.109650923011,1202.375310034955,2269.8337467132733,561.900248027964,1500,113605.27944892888
2018-10-19 06:00:00,5418.7063478992295,1165.5445159935205,2220.726021324694,532.4356127948164,1500,110750.6855198394
2018-10-19 07:00:00,5328.398204944872,1136.7228052949026,2182.297073726537,509.378244235922,1500,108528.69854456632
2018-10-19 08:00:00,5355.950246174694,1145.5159986383164,2194.0213315177552,516.4127989106532,1500,109205.49917432222
2018-10-19 09:00:00,5504.292590656892,1192.8592392050223,2257.145652273363,554.2873913640178,1500,112866.10148807058
2018-10-19 10:00:00,5689.1161129995935,1251.8453939081828,2335.793858544244,601.4763151265463,1500,117466.24386380737
2018-10-19 11:00:00,5820.212661264266,1293.6846640344822,2391.5795520459765,634.9477312275859,1500,120755.59100856443
2018-10-19 12:00:00,5881.136033372715,1313.1282689421164,2417.5043585894887,650.5026151536931,1500,122291.68818472746
2018-10-19 13:00:00,5928.679960780274,1328.3018450059333,2437.7357933412445,662.6414760047467,1500,123493.7332467678
2018-10-19 14:00:00,6014.2415622648405,1355.608714558901,2474.1449527452014,684.4869716471209,1500,125664.24269748283
2018-10-19 15:00:00,6108.59983886991,1385.7233509128494,2514.2978012171325,708.5786807302795,1500,128068.76634353341
